1.00000000	10.00000000	500.00000000	1.00000000	0.12500000	0.01562500	0.01562500	
0.92689800	10.00000000	500.00000000	0.94986200	0.07532100	0.15786000	0.19173700	
1.21879000	10.00000000	500.00000000	0.97732500	0.06062800	0.14582800	0.19173700	
1.85543000	10.00000000	500.00000000	0.95256500	0.06062800	0.21882200	0.22804400	
0.93513700	10.00000000	500.00000000	0.93602200	0.06062800	0.32414000	0.61275400	
1.41443700	10.00000000	500.00000000	0.94374500	0.06062800	0.25436700	0.34253100	
1.40994300	10.00000000	500.00000000	0.85839300	0.06062800	0.37041800	0.55410400	
1.34712800	10.00000000	500.00000000	0.79715900	0.06062800	0.30838600	0.39530900	
1.77941400	10.00000000	500.00000000	0.78670900	0.06062800	0.30032500	0.45420900	
2.49687100	10.00000000	500.00000000	0.84509100	0.05424700	0.30032500	0.45420900	
2.49687100	10.00000000	500.00000000	0.84509100	0.03542300	0.30032500	0.45420900	
