1.00000000	0.09059225	1.00000000	1.00000000	0.75974967	0.00991213	0.00120262	0.01930228	
1.00000000	0.11808714	1.00000000	1.00000000	0.77161312	0.01250000	0.00625000	0.00625000	
1.00000000	0.09703219	1.00000000	1.00000000	0.77533042	0.02806160	0.00625000	0.04181062	
1.00000000	0.05258194	1.00000000	1.00000000	0.73836001	0.01250000	0.03881666	0.04336151	
2.00000000	0.08024536	1.00000000	1.00000000	0.72598698	0.02163632	0.03705407	0.00625000	
2.00000000	0.09631378	1.00000000	1.00000000	0.79510502	0.03668718	0.03107907	0.01586242	
2.00000000	0.08152084	1.00000000	1.00000000	0.74424235	0.01250000	0.00625000	0.03733436	
2.00000000	0.07857510	1.00000000	1.00000000	0.77778934	0.02429043	0.00728066	0.00625000	
3.00000000	0.14501208	1.00000000	1.00000000	0.76245728	0.06604343	0.02329240	0.00625000	
3.00000000	0.10991460	1.00000000	1.00000000	0.75852568	0.03273594	0.01935824	0.00625000	
3.00000000	0.08998743	1.00000000	1.00000000	0.75875020	0.01250000	0.05352884	0.00961443	
3.00000000	0.09889824	1.00000000	1.00000000	0.74500568	0.02891316	0.01384288	0.07916394	
4.00000000	0.07754430	1.00000000	1.00000000	0.75378800	0.01820898	0.03848840	0.03453367	
4.00000000	0.12037791	1.00000000	1.00000000	0.74375662	0.08531464	0.00625000	0.04112063	
4.00000000	0.08629489	1.00000000	1.00000000	0.80196036	0.01250000	0.00625000	0.00625000	
4.00000000	0.06380193	1.00000000	1.00000000	0.76454502	0.01250000	0.06144632	0.03005600	
5.00000000	0.19128897	1.00000000	1.00000000	0.78810210	0.03567308	0.00625000	0.00625000	
5.00000000	0.09552667	1.00000000	1.00000000	0.73869159	0.00118606	0.02760928	0.00625000	
5.00000000	0.15433982	1.00000000	1.00000000	0.79535339	0.05984812	0.00498850	0.01332863	
5.00000000	0.14361291	1.00000000	1.00000000	0.82379610	0.01776201	0.02279707	0.00625000	
6.00000000	0.11293608	1.00000000	1.00000000	0.71833583	0.01250000	0.00625000	0.00625000	
6.00000000	0.12704150	1.00000000	1.00000000	0.72154929	0.00800081	0.02417709	0.01359828	
6.00000000	0.10791233	1.00000000	1.00000000	0.66280434	0.03204900	0.06929787	0.01747412	
6.00000000	0.11899348	1.00000000	1.00000000	0.75205106	0.08761259	0.05699515	0.00625000	
7.00000000	0.11526212	1.00000000	1.00000000	0.78433596	0.01250000	0.02502878	0.03957882	
7.00000000	0.08457321	1.00000000	1.00000000	0.80941787	0.02480848	0.00625000	0.01092401	
7.00000000	0.10000000	1.00000000	1.00000000	0.76773421	0.05646534	0.00615967	0.00625000	
7.00000000	0.14128180	1.00000000	1.00000000	0.68757722	0.00140805	0.02991017	0.01919188	
8.00000000	0.10628872	1.00000000	1.00000000	0.82934209	0.00981537	0.00625000	0.04774468	
8.00000000	0.08317535	1.00000000	1.00000000	0.80875267	0.06479584	0.00625000	0.00811992	
8.00000000	0.07075672	1.00000000	1.00000000	0.76713294	0.03586753	0.00625000	0.02512131	
8.00000000	0.06106034	1.00000000	1.00000000	0.70830938	0.00283460	0.00625000	0.04882299	
