1.00000000	0.00065738	1.00000000	1.00000000	0.68215922	0.04704275	0.06295299	0.07853518	
1.00000000	0.03288240	1.00000000	1.00000000	0.70707664	0.05069400	0.01021117	0.07342721	
1.00000000	0.00000000	1.00000000	1.00000000	0.72177685	0.02519209	0.02709992	0.11881855	
1.00000000	0.00000000	1.00000000	1.00000000	0.70360449	0.06797285	0.04154137	0.08367207	
2.00000000	0.00000000	1.00000000	1.00000000	0.72177667	0.02519210	0.02709990	0.11881860	
2.00000000	0.00000000	1.00000000	1.00000000	0.72177667	0.02519210	0.02709990	0.11881860	
2.00000000	0.00000000	1.00000000	1.00000000	0.72177667	0.02519210	0.02709990	0.11881860	
2.00000000	0.00000000	1.00000000	1.00000000	0.72177667	0.02519210	0.02709990	0.11881860	
3.00000000	0.00000000	1.00000000	1.00000000	0.73693856	0.02519210	0.03873484	0.13799680	
3.00000000	0.00000000	1.00000000	1.00000000	0.71145642	0.03887615	0.01372720	0.12318432	
3.00000000	0.00000000	1.00000000	1.00000000	0.76145781	0.06954742	0.03185684	0.12633336	
3.00000000	0.02476572	1.00000000	1.00000000	0.76212019	0.02519210	0.04993256	0.14134204	
4.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
4.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
4.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
4.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
5.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
5.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
5.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
5.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
6.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
6.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
6.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
6.00000000	0.02476570	1.00000000	1.00000000	0.76212000	0.02519210	0.04993260	0.14134200	
7.00000000	0.05245904	1.00000000	1.00000000	0.75566594	0.04157333	0.03913179	0.12542094	
7.00000000	0.02476570	1.00000000	1.00000000	0.78371099	0.02519210	0.05732218	0.10729056	
7.00000000	0.02476570	1.00000000	1.00000000	0.77759845	0.04594089	0.07320106	0.12748901	
7.00000000	0.06706196	1.00000000	1.00000000	0.75728892	0.02922674	0.08136785	0.12634097	
8.00000000	0.01291998	1.00000000	1.00000000	0.76706564	0.01645664	0.05127196	0.13801018	
8.00000000	0.00277444	1.00000000	1.00000000	0.72749223	0.00354796	0.04993260	0.13167676	
8.00000000	0.03514814	1.00000000	1.00000000	0.78183666	0.04000776	0.07354547	0.13226739	
8.00000000	0.01800741	1.00000000	1.00000000	0.74990502	0.05426365	0.05950251	0.15075488	
9.00000000	0.00707356	1.00000000	1.00000000	0.72749200	0.00919102	0.04993260	0.76386767	
9.00000000	0.00707356	1.00000000	1.00000000	0.72749200	0.00919102	0.04993260	0.76386767	
9.00000000	0.00707356	1.00000000	1.00000000	0.72749200	0.00919102	0.04993260	0.76386767	
9.00000000	0.00707356	1.00000000	1.00000000	0.72749200	0.00919102	0.04993260	0.76386767	
10.00000000	0.00707360	1.00000000	1.00000000	0.72749200	0.00919100	0.04993260	0.76386770	
10.00000000	0.00707360	1.00000000	1.00000000	0.72749200	0.00919100	0.04993260	0.76386770	
10.00000000	0.00707360	1.00000000	1.00000000	0.72749200	0.00919100	0.04993260	0.76386770	
10.00000000	0.00707360	1.00000000	1.00000000	0.72749200	0.00919100	0.04993260	0.76386770	
11.00000000	0.03863860	1.00000000	1.00000000	0.76818747	0.00919100	0.05373905	0.76368060	
11.00000000	0.01043125	1.00000000	1.00000000	0.75116954	0.02990558	0.05608552	0.80172799	
11.00000000	0.03235549	1.00000000	1.00000000	0.69280983	0.01901147	0.04993260	0.72802490	
11.00000000	0.00707360	1.00000000	1.00000000	0.72014551	0.00919100	0.10432456	0.71975678	
12.00000000	0.00707360	1.00000000	1.00000000	0.72253057	0.00919100	0.10432460	0.12027248	
12.00000000	0.00707360	1.00000000	1.00000000	0.72253057	0.00919100	0.10432460	0.12027248	
12.00000000	0.00707360	1.00000000	1.00000000	0.72253057	0.00919100	0.10432460	0.12027248	
12.00000000	0.00707360	1.00000000	1.00000000	0.72253057	0.00919100	0.10432460	0.12027248	
13.00000000	0.01303983	1.00000000	1.00000000	0.73250108	0.01515091	0.09475590	0.67870281	
13.00000000	0.00836520	1.00000000	1.00000000	0.72607062	0.02882363	0.08205058	0.79652815	
13.00000000	0.00707360	1.00000000	1.00000000	0.72639129	0.01833600	0.12822517	0.67743196	
13.00000000	0.00707360	1.00000000	1.00000000	0.74825006	0.01401699	0.11183317	0.70458351	
14.00000000	0.00975371	1.00000000	1.00000000	0.73919158	0.02782254	0.10649846	0.71378114	
14.00000000	0.02420324	1.00000000	1.00000000	0.73528639	0.04013278	0.09794512	0.70796082	
14.00000000	0.00707360	1.00000000	1.00000000	0.73771802	0.02043730	0.07223663	0.75792111	
14.00000000	0.00707360	1.00000000	1.00000000	0.77667633	0.00919100	0.11097675	0.69936473	
15.00000000	0.00707360	1.00000000	1.00000000	0.78076151	0.00919100	0.06487283	0.76564697	
15.00000000	0.00368960	1.00000000	1.00000000	0.65098704	0.04736395	0.06117492	0.72652036	
15.00000000	0.00707360	1.00000000	1.00000000	0.72623540	0.00919100	0.09862912	0.71583295	
15.00000000	0.00707360	1.00000000	1.00000000	0.74284921	0.00856431	0.09249993	0.76913262	
16.00000000	0.00707360	1.00000000	1.00000000	0.74284933	0.04741372	0.02714082	0.76913260	
16.00000000	0.00707360	1.00000000	1.00000000	0.74284933	0.04741372	0.02714082	0.76913260	
16.00000000	0.00707360	1.00000000	1.00000000	0.74284933	0.04741372	0.02714082	0.76913260	
16.00000000	0.00707360	1.00000000	1.00000000	0.74284933	0.04741372	0.02714082	0.76913260	
17.00000000	0.00807131	1.00000000	1.00000000	0.75016643	0.00856430	0.11323521	0.79641110	
17.00000000	0.00406063	1.00000000	1.00000000	0.73714453	0.01754495	0.11513425	0.78647810	
17.00000000	0.03785908	1.00000000	1.00000000	0.74356087	0.07262401	0.13020281	0.78204519	
17.00000000	0.01177727	1.00000000	1.00000000	0.75605458	0.02162118	0.10052507	0.80168706	
18.00000000	0.00807130	1.00000000	1.00000000	0.75016667	0.00856430	0.11323520	0.79641110	
18.00000000	0.00807130	1.00000000	1.00000000	0.75016667	0.00856430	0.11323520	0.79641110	
18.00000000	0.00807130	1.00000000	1.00000000	0.75016667	0.00856430	0.11323520	0.79641110	
18.00000000	0.00807130	1.00000000	1.00000000	0.75016667	0.00856430	0.11323520	0.79641110	
19.00000000	0.00162997	1.00000000	1.00000000	0.84372085	0.02858238	0.11172672	0.83739616	
19.00000000	0.00807130	1.00000000	1.00000000	0.75849982	0.04732988	0.08437472	0.81697114	
19.00000000	0.00807130	1.00000000	1.00000000	0.75626292	0.04731650	0.12781730	0.72553178	
19.00000000	0.00807130	1.00000000	1.00000000	0.75460667	0.01982131	0.07150618	0.79996779	
20.00000000	0.03031402	1.00000000	1.00000000	0.74182892	0.02649902	0.13935916	0.80886720	
20.00000000	0.01302499	1.00000000	1.00000000	0.72311161	0.03344153	0.11952185	0.80330404	
20.00000000	0.02704605	1.00000000	1.00000000	0.74760995	0.03859014	0.11028393	0.81384714	
20.00000000	0.04626023	1.00000000	1.00000000	0.75629994	0.00856430	0.10695919	0.83451158	
21.00000000	0.06305940	1.00000000	1.00000000	0.75179259	0.00856430	0.06696046	0.78298162	
21.00000000	0.00807130	1.00000000	1.00000000	0.79272582	0.01491565	0.08135795	0.79015454	
21.00000000	0.01463733	1.00000000	1.00000000	0.77168719	0.01991035	0.05860636	0.80751024	
21.00000000	0.04086374	1.00000000	1.00000000	0.76572866	0.06055661	0.12253529	0.75219698	
22.00000000	0.03962543	1.00000000	1.00000000	0.71771383	0.05670860	0.14474651	0.76434902	
22.00000000	0.01179745	1.00000000	1.00000000	0.79985719	0.00856430	0.07056970	0.82069690	
22.00000000	0.00807130	1.00000000	1.00000000	0.70740090	0.00856430	0.08894073	0.85133542	
22.00000000	0.04955826	1.00000000	1.00000000	0.75203246	0.00345543	0.14093276	0.81885162	
23.00000000	0.01179740	1.00000000	1.00000000	0.79985733	0.00856430	0.00250884	0.82069690	
23.00000000	0.01179740	1.00000000	1.00000000	0.79985733	0.00856430	0.00250884	0.82069690	
23.00000000	0.01179740	1.00000000	1.00000000	0.79985733	0.00856430	0.00250884	0.82069690	
23.00000000	0.01179740	1.00000000	1.00000000	0.79985733	0.00856430	0.00250884	0.82069690	
24.00000000	0.02660609	1.00000000	1.00000000	0.83647145	0.00907317	0.03841037	0.82760654	
24.00000000	0.03188082	1.00000000	1.00000000	0.80758248	0.01799796	0.12395014	0.79419566	
24.00000000	0.01179740	1.00000000	1.00000000	0.82062725	0.04872871	0.11057921	0.77546963	
24.00000000	0.01179740	1.00000000	1.00000000	0.81045184	0.00856430	0.08106100	0.86496820	
25.00000000	0.01179740	1.00000000	1.00000000	0.81045200	0.00856430	0.08106100	0.86496820	
25.00000000	0.01179740	1.00000000	1.00000000	0.81045200	0.00856430	0.08106100	0.86496820	
25.00000000	0.01179740	1.00000000	1.00000000	0.81045200	0.00856430	0.08106100	0.86496820	
25.00000000	0.01179740	1.00000000	1.00000000	0.81045200	0.00856430	0.08106100	0.86496820	
26.00000000	0.01179740	1.00000000	1.00000000	0.81057837	0.06651794	0.10098580	0.84816014	
26.00000000	0.01179740	1.00000000	1.00000000	0.82829548	0.04975207	0.07499933	0.89474413	
26.00000000	0.01121973	1.00000000	1.00000000	0.85417672	0.03841456	0.05470433	0.85352066	
26.00000000	0.01789248	1.00000000	1.00000000	0.79481095	0.05017735	0.04398427	0.86904362	
27.00000000	0.02010776	1.00000000	1.00000000	0.78593529	0.01932795	0.05822383	0.84633133	
27.00000000	0.01179740	1.00000000	1.00000000	0.79778927	0.05655709	0.09549678	0.86125141	
27.00000000	0.01179740	1.00000000	1.00000000	0.80285151	0.01231886	0.12996962	0.86006774	
27.00000000	0.04924976	1.00000000	1.00000000	0.82000859	0.05241041	0.08092367	0.89641956	
28.00000000	0.01179740	1.00000000	1.00000000	0.76197648	0.04577200	0.06553439	0.91011125	
28.00000000	0.00565900	1.00000000	1.00000000	0.82977600	0.05458088	0.09385579	0.87019091	
28.00000000	0.00759401	1.00000000	1.00000000	0.83207718	0.03796016	0.09487217	0.86713351	
28.00000000	0.02195449	1.00000000	1.00000000	0.82557363	0.00941949	0.08248499	0.87042124	
29.00000000	0.03503807	1.00000000	1.00000000	0.78376387	0.03451474	0.07686114	0.88941611	
29.00000000	0.01179740	1.00000000	1.00000000	0.84291162	0.00856430	0.11796760	0.84374565	
29.00000000	0.00400502	1.00000000	1.00000000	0.83745963	0.00856430	0.08106100	0.89130744	
29.00000000	0.03158475	1.00000000	1.00000000	0.89481388	0.08486867	0.04670525	0.86859401	
30.00000000	0.01882591	1.00000000	1.00000000	0.72078000	0.03087423	0.11068815	0.87746143	
30.00000000	0.09614751	1.00000000	1.00000000	0.81108854	0.05765061	0.05890494	0.87159018	
