1.00000000	10.00000000	500.00000000	3.00000000	1.00000000	1.00000000	1.00000000	
1.34648600	10.00000000	500.00000000	3.05760700	1.00000000	1.00000000	1.00000000	
1.78169200	10.00000000	500.00000000	2.91058100	1.00000000	1.00000000	1.00000000	
1.78169200	10.00000000	500.00000000	4.98261700	1.00000000	1.00000000	1.00000000	
1.81979400	10.00000000	500.00000000	4.53448900	1.00000000	1.00000000	1.00000000	
1.81540400	10.00000000	500.00000000	4.29037900	1.00000000	1.00000000	1.00000000	
2.21188400	10.00000000	500.00000000	4.33877400	1.00000000	1.00000000	1.00000000	
2.12938700	10.00000000	500.00000000	4.46582800	1.00000000	1.00000000	1.00000000	
2.03837200	10.00000000	500.00000000	3.90182500	1.00000000	1.00000000	1.00000000	
1.99931500	10.00000000	500.00000000	3.83366200	1.00000000	1.00000000	1.00000000	
