1.00000000	10.00000000	500.00000000	1.50000000	1.00000000	1.00000000	1.00000000	
1.34743800	10.00000000	500.00000000	1.32827900	1.00000000	1.00000000	1.00000000	
1.34743800	10.00000000	500.00000000	1.73931900	1.00000000	1.00000000	1.00000000	
1.34743800	10.00000000	500.00000000	1.73931900	1.00000000	1.00000000	1.00000000	
1.68658400	10.00000000	500.00000000	2.26952800	1.00000000	1.00000000	1.00000000	
1.68658400	10.00000000	500.00000000	2.26952800	1.00000000	1.00000000	1.00000000	
2.02617100	10.00000000	500.00000000	1.85801800	1.00000000	1.00000000	1.00000000	
2.02617100	10.00000000	500.00000000	1.62807100	1.00000000	1.00000000	1.00000000	
2.10973200	10.00000000	500.00000000	1.61085500	1.00000000	1.00000000	1.00000000	
2.26956000	10.00000000	500.00000000	1.99632000	1.00000000	1.00000000	1.00000000	
2.46915300	10.00000000	500.00000000	1.82606100	1.00000000	1.00000000	1.00000000	
2.89443400	10.00000000	500.00000000	1.39810400	1.00000000	1.00000000	1.00000000	
2.64516600	10.00000000	500.00000000	1.63321200	1.00000000	1.00000000	1.00000000	
2.72461900	10.00000000	500.00000000	1.76988600	1.00000000	1.00000000	1.00000000	
2.72461900	10.00000000	500.00000000	1.76988600	1.00000000	1.00000000	1.00000000	
2.72461900	10.00000000	500.00000000	1.76988600	1.00000000	1.00000000	1.00000000	
2.72461900	10.00000000	500.00000000	1.76988600	1.00000000	1.00000000	1.00000000	
2.85619300	10.00000000	500.00000000	1.92111300	1.00000000	1.00000000	1.00000000	
3.22616900	10.00000000	500.00000000	1.49600400	1.00000000	1.00000000	1.00000000	
3.22524300	10.00000000	500.00000000	1.43969500	1.00000000	1.00000000	1.00000000	
3.31774700	10.00000000	500.00000000	1.47171500	1.00000000	1.00000000	1.00000000	
