1.00000000	10.00000000	500.00000000	4.00000000	1.00000000	1.00000000	1.00000000	
0.93348000	10.00000000	500.00000000	4.13446000	1.00000000	1.00000000	1.00000000	
0.95548200	10.00000000	500.00000000	4.16663900	1.00000000	1.00000000	1.00000000	
0.86510100	10.00000000	500.00000000	3.85279700	1.00000000	1.00000000	1.00000000	
0.86510100	10.00000000	500.00000000	3.86611200	1.00000000	1.00000000	1.00000000	
1.00000000	10.00000000	500.00000000	4.00000000	1.00000000	1.00000000	1.00000000	
0.88160200	10.00000000	500.00000000	4.04048400	1.00000000	1.00000000	1.00000000	
1.00000000	10.00000000	500.00000000	1.50000000	1.00000000	1.00000000	1.00000000	
1.10894600	10.00000000	500.00000000	1.49874700	1.00000000	1.00000000	1.00000000	
1.10894600	10.00000000	500.00000000	1.49874700	1.00000000	1.00000000	1.00000000	
1.46228600	10.00000000	500.00000000	1.35762100	1.00000000	1.00000000	1.00000000	
1.46228600	10.00000000	500.00000000	2.29934500	1.00000000	1.00000000	1.00000000	
1.44418800	10.00000000	500.00000000	1.86056000	1.00000000	1.00000000	1.00000000	
1.65898000	10.00000000	500.00000000	1.62982800	1.00000000	1.00000000	1.00000000	
1.82106000	10.00000000	500.00000000	1.93320800	1.00000000	1.00000000	1.00000000	
1.82106000	10.00000000	500.00000000	1.93320800	1.00000000	1.00000000	1.00000000	
2.44847400	10.00000000	500.00000000	2.00838100	1.00000000	1.00000000	1.00000000	
2.44847400	10.00000000	500.00000000	2.00838100	1.00000000	1.00000000	1.00000000	
2.89095000	10.00000000	500.00000000	1.51760900	1.00000000	1.00000000	1.00000000	
3.00957800	10.00000000	500.00000000	1.66315900	1.00000000	1.00000000	1.00000000	
3.00957800	10.00000000	500.00000000	1.66315900	1.00000000	1.00000000	1.00000000	
3.48478700	10.00000000	500.00000000	1.63660000	1.00000000	1.00000000	1.00000000	
3.67733300	10.00000000	500.00000000	1.37475200	1.00000000	1.00000000	1.00000000	
3.96216200	10.00000000	500.00000000	1.32267100	1.00000000	1.00000000	1.00000000	
4.21032500	10.00000000	500.00000000	1.29024500	1.00000000	1.00000000	1.00000000	
