1.00000000	10.00000000	500.00000000	6.00000000	1.00000000	1.00000000	1.00000000	
1.06438400	10.00000000	500.00000000	6.19156500	1.00000000	1.00000000	1.00000000	
1.06438400	10.00000000	500.00000000	6.19156500	1.00000000	1.00000000	1.00000000	
1.20889200	10.00000000	500.00000000	6.43918700	1.00000000	1.00000000	1.00000000	
1.20889200	10.00000000	500.00000000	6.43918700	1.00000000	1.00000000	1.00000000	
1.36995800	10.00000000	500.00000000	6.25649100	1.00000000	1.00000000	1.00000000	
1.51598900	10.00000000	500.00000000	6.33391700	1.00000000	1.00000000	1.00000000	
1.51598900	10.00000000	500.00000000	6.33391700	1.00000000	1.00000000	1.00000000	
1.64405300	10.00000000	500.00000000	6.64897700	1.00000000	1.00000000	1.00000000	
1.64405300	10.00000000	500.00000000	6.64897700	1.00000000	1.00000000	1.00000000	
1.67128900	10.00000000	500.00000000	7.50718000	1.00000000	1.00000000	1.00000000	
1.58547400	10.00000000	500.00000000	7.00530100	1.00000000	1.00000000	1.00000000	
