0.34857100	10.00000000	500.00000000	0.00768000	0.07146200	1.21764000	0.18446200	
0.34857100	10.00000000	500.00000000	0.00768000	0.07146200	1.21764000	0.18446200	
0.34857100	10.00000000	500.00000000	0.00768000	0.07146200	1.21764000	0.18446200	
0.47181300	10.00000000	500.00000000	0.00768000	0.07146200	1.11204800	0.18446200	
0.47181300	10.00000000	500.00000000	0.00768000	0.07146200	1.11204800	0.18446200	
0.85973900	10.00000000	500.00000000	0.00768000	0.03694600	1.57051000	0.29727400	
0.96627200	10.00000000	500.00000000	0.10240200	0.03694600	1.08769800	0.33449000	
1.04661600	10.00000000	500.00000000	0.25690800	0.01036200	1.18098900	0.33449000	
0.65523100	10.00000000	500.00000000	0.18231800	0.01036200	0.88626500	0.46468300	
0.67772600	10.00000000	500.00000000	0.18231800	0.01036200	1.00216800	0.44306000	
0.18899900	10.00000000	500.00000000	0.13156700	0.01036200	1.00216800	0.44306000	
