1.00000000	10.00000000	500.00000000	6.00000000	1.00000000	1.00000000	1.00000000	
0.98740200	10.00000000	500.00000000	5.91898700	1.22682900	1.13188400	1.05846400	
0.98740200	10.00000000	500.00000000	5.91898700	1.22682900	1.13188400	1.05846400	
0.98740200	10.00000000	500.00000000	5.91898700	1.22682900	1.13188400	1.05846400	
1.42510300	10.00000000	500.00000000	5.89336600	1.15053800	1.09287500	1.08641700	
1.42510300	10.00000000	500.00000000	5.89336600	1.15053800	1.09287500	1.08641700	
1.42510300	10.00000000	500.00000000	5.89336600	1.15053800	1.09287500	1.08641700	
1.10704200	10.00000000	500.00000000	5.73776300	1.73017200	1.17979400	1.02408300	
1.24987900	10.00000000	500.00000000	5.80598200	1.46960500	1.13227100	1.08987800	
1.24987900	10.00000000	500.00000000	5.80598200	1.46960500	1.13227100	1.08987800	
1.24987900	10.00000000	500.00000000	5.80598200	1.46960500	1.13227100	1.08987800	
